Date,Open,High,Low,Close,SharesTraded,Tur11er(Rs.Cr)
1998-09-01,852.75,852.75,832.05,834.55,26430185,721.45
1998-09-02,834.55,847.95,834.55,842.5,16881577,432.27
1998-09-03,842.3,852.05,838.75,846.45,25063915,608.08
1998-09-04,846.9,868.05,846.9,866.5,37681521,970.52
1998-09-07,866.9,889.45,866.9,887.1,35257877,797.71
1998-09-08,887.25,902.05,882.6,899.95,28273867,773.17
1998-09-09,900.2,916.8,900.2,903.6,34188776,782.96
1998-09-10,903.15,913.2,897.35,907.4,30954507,706.39
1998-09-11,907.1,907.1,893.3,899.7,25930535,633.85
1998-09-14,900.2,921.65,900.2,920.5,31313987,761.49
1998-09-15,920.1,923.2,915.6,920.8,25550725,666.25
1998-09-16,921.4,926.55,912.6,914.5,26565576,685.95
1998-09-17,914.45,919.95,908.55,910.1,24934188,543.29
1998-09-18,910,910,899.95,901.65,24649384,650.12
1998-09-21,902.1,908.05,895.85,897.7,26967846,731.23
1998-09-22,897.85,900.8,891.4,897.25,27855304,704.98
1998-09-23,897.9,910.75,897.9,907.75,20937589,477.18
1998-09-24,908.2,936.5,908.2,934.8,34315648,1067.2
1998-09-25,935.3,945.25,933,934.95,34919223,937.67
1998-09-28,935.6,941.45,926,927.9,26170018,808.57
1998-09-29,928.3,932.5,902.4,908.4,29569701,693.4
1998-09-30,908.3,912.25,896.05,904.95,24827328,617.15
1998-10-05,904.75,904.75,839.3,840.75,22435474,641.23
1998-10-06,839.95,848.2,820.1,845.75,28945770,716.41
1998-10-07,846.15,875.75,846.05,874.25,29678588,825.34
1998-10-08,874.65,885.25,845.1,847.95,38660107,1126.73
1998-10-09,847.95,861.55,842.1,849.1,35209873,860.94
1998-10-12,849.7,860.9,832.1,835.8,28132735,793.11
1998-10-13,835.45,835.75,810,816.75,36451812,847
1998-10-14,816.55,846.75,816.55,843.55,31667689,751.49
1998-10-15,843.65,845.9,832.1,835.65,27178740,750.33
1998-10-16,836.25,844.7,829.25,839.5,27613979,698.22
1998-10-19,839.7,840,830.1,831.25,9082554,211.66
1998-10-20,831.15,831.45,803.3,808.7,29712938,702.51
1998-10-22,809.3,825.2,805.7,811.6,28076555,695.03
1998-10-23,811.85,820.35,804.7,817.35,35961555,855.85
1998-10-26,817.6,854.1,817.6,845.25,31773485,825.84
1998-10-27,845.45,848.25,835.7,841.6,31475340,725.11
1998-10-28,842.8,857.75,831.55,833.85,34893081,866.96
1998-10-29,833.55,834,818.95,832.25,28355177,680.78
1998-10-30,832.65,839.2,826.85,828.85,38295453,909.8
1998-10-31,828.25,828.25,819.85,824,12583695,246.02
1998-11-02,824.2,829.1,812.3,823.2,29886562,768.11
1998-11-03,823.2,825.3,818.6,820.9,32844383,737.1
1998-11-05,821.35,830.4,821.35,829.15,29842741,572.75
1998-11-06,829.2,842.15,829.2,840.8,42427065,755.17
1998-11-09,841.3,870.5,841.3,864.65,45122481,854.45
1998-11-10,864.8,871.6,859.7,868.7,33366105,691.26
1998-11-11,869.45,882.1,866.6,868.85,39875086,857.7
1998-11-12,868.45,874.2,857.2,871.75,44858905,840.33
1998-11-13,871.7,877.25,865,867.25,47810851,894.8
1998-11-16,866.5,866.5,854.3,855.35,30888279,602.88
1998-11-17,855.45,861.65,854.55,860,31833062,589.47
1998-11-18,862.9,876.15,862.9,875.05,30292514,579.36
1998-11-19,875.75,878.85,864.3,865.1,46817003,799.89
1998-11-20,865.1,867.7,855.35,857.95,35063527,668.13
1998-11-21,857.85,857.95,853.95,857.4,6790720,152.89
1998-11-23,856.4,856.4,844.85,847.55,23056023,494.9
1998-11-24,850.05,851.55,840.75,841.75,31225595,666.02
1998-11-26,838.85,843.55,821.4,824.45,31101499,571.12
1998-11-27,823.3,824.65,810.3,812.45,35280462,638.96
1998-11-28,812.7,817.4,804.3,810.85,20341270,393.58
1998-11-30,808.6,817.75,800.1,817.75,27220367,599.92
1998-12-01,816.55,820.85,812.25,816.65,27858229,529.43
1998-12-02,820.35,826.05,817.35,821.15,30208457,542.14
1998-12-03,821.3,822.5,814.5,817.05,19867616,432.39
1998-12-04,816.15,828.35,813.1,828.35,30710731,840.85
1998-12-07,829.75,846,828.2,845.15,29173053,665.41
1998-12-08,844.95,853.85,840.5,853,28673436,655.06
1998-12-09,855.95,864.7,855.1,856.55,32199462,689.41
1998-12-10,858.6,865.8,858.5,864.4,23904988,555.1
1998-12-11,867.15,874.2,865.7,870,31454556,678.82
1998-12-14,871.65,874.75,861.95,863.6,25676565,547.94
1998-12-15,861,861.1,844.55,845.05,30901593,647.17
1998-12-16,844.65,851.55,836.85,851.55,29022023,618.2
1998-12-17,835.45,845.1,827.9,830.25,35301866,747.43
1998-12-18,830.3,838.8,827.3,835.2,27463808,670.51
1998-12-21,845.6,859.55,845.25,859.3,26354663,629.3
1998-12-22,864.55,864.9,851.35,857.3,32824817,755.81
1998-12-23,866.25,874.65,858.7,858.7,31993234,771.71
1998-12-24,856.3,863.5,854.75,861.1,32975019,731.16
1998-12-28,869.75,882.7,866.25,879.85,38534709,911.52
1998-12-29,876.9,881.25,867.8,872.65,32689290,812.86
1998-12-30,887.4,903.85,887,899.95,45233430,1236.86
1998-12-31,900.55,902.9,884.25,884.25,34689375,960.92
1999-01-01,886.75,892.2,882.6,890.8,31356585,807.26
1999-01-04,896.4,905.45,895.75,897.8,32224833,811.39
1999-01-05,901,907.2,893.15,907.2,36723940,876.41
1999-01-06,923.3,930.55,915.65,928.25,43232321,1149.13
1999-01-07,932.95,961.15,932.95,954.7,65480034,1426.68
1999-01-08,969.95,990.05,966.4,990.05,65940665,1494.3
1999-01-11,1005.15,1016.3,985.6,985.6,68195393,1771.62
1999-01-12,976.7,985.55,953.9,964.45,48161247,1209.22
1999-01-13,980.3,986.25,958.05,961.2,47242946,1151.3
1999-01-14,948,968.4,944.5,954.75,45300099,1120.47
1999-01-15,961.7,967.85,932.25,934.3,40468309,1225.34
1999-01-18,938.65,945.05,922.8,944.9,34511324,893.02
1999-01-19,944.15,948,923.2,924.1,39486242,1040.48
1999-01-21,935.15,967.2,932.8,967.2,49362375,1331
1999-01-22,976.6,980.45,955.15,957.05,40609469,1076.9
1999-01-25,954.35,956.65,935,949.8,40886744,1091.78
1999-01-27,968.55,985.25,967.65,971.3,41775036,1224.35
1999-01-28,971.2,976.75,954.25,955.1,27405902,789.56
1999-01-29,956.8,966.35,952.7,966.2,24052319,751.62
1999-02-01,962.4,968.05,940.15,940.15,23175431,731.92
1999-02-02,940.1,945.15,924.95,931.2,30674923,859.68
1999-02-03,948,955.55,940.75,952.4,27335489,801.51
1999-02-04,957.15,958.8,937.5,939.7,29432712,868.91
1999-02-05,939.65,943.7,930.1,936.3,23475400,710.09
1999-02-08,937.75,940.9,916.5,916.5,23981136,848.21
1999-02-09,914.7,924.75,907.45,924.75,29541446,852.68
1999-02-10,938.8,959.6,935.2,959.45,33200940,973.17
1999-02-11,966.85,973.7,958.15,960.05,40018118,1267.54
1999-02-12,965.7,972.75,962.35,970.25,26221936,818.99
1999-02-15,974.1,976.85,954.55,954.55,31546716,957.09
1999-02-16,952.55,960.25,951.5,958.9,29400810,775.51
1999-02-17,970.1,978.75,953.1,969.05,37830915,988.61
1999-02-18,974.15,989.15,968.7,973.45,40515388,1018.65
1999-02-19,979.4,985.4,975.85,976.3,40208800,858.65
1999-02-22,978.5,978.85,953.6,953.85,34742181,755.26
1999-02-23,949.3,952.65,938.65,949.65,37794136,870.38
1999-02-24,959.8,961.4,947.95,957.65,36949581,754.89
1999-02-25,954.7,962.6,951.9,954.3,34382788,745.9
1999-02-26,955.4,955.75,938.2,941.2,32194644,738.01
1999-02-27,947.35,981.55,932.2,981.3,59545919,1546.01
1999-03-01,992.45,1018.4,984.45,1015.8,47631336,1348.05
1999-03-03,1066.4,1073.05,1051.8,1051.85,57521186,1755.67
1999-03-04,1056.85,1060.55,1030.45,1041.2,42622056,1215.1
1999-03-05,1043.45,1061.4,1033.8,1054.45,55462206,1557.65
1999-03-08,1064.35,1080.3,1056.85,1072.1,53110932,1704.44
1999-03-09,1074.25,1084.65,1071.75,1078.35,44676449,1387.49
1999-03-10,1099.15,1099.8,1062.7,1078.85,48973280,1563.47
1999-03-11,1080.15,1085.4,1059.6,1059.6,39363871,1132.64
1999-03-12,1066.85,1074.15,1057.1,1072.65,35761793,1071.34
1999-03-15,1073.15,1082.5,1063.45,1073.95,34696919,1082.45
1999-03-16,1068.85,1075.7,1052.9,1053.15,39902925,1208.96
1999-03-17,1078.2,1088.55,1057.75,1060.65,33748526,1231.68
1999-03-18,1061.4,1074.6,1058.25,1074.6,32796300,911.45
1999-03-19,1080.7,1083.15,1056.4,1062.9,34866588,987.62
1999-03-20,1063.15,1063.65,1053.6,1060.35,5485787,173.26
1999-03-22,1052.6,1066.6,1044.1,1063,24383807,757.66
1999-03-23,1063.95,1079.85,1063.9,1072.95,34872342,1099.56
1999-03-24,1091.15,1091.9,1047.05,1062.8,32963995,966.68
1999-03-25,1057.95,1068.15,1053.3,1054.9,20303824,647.07
1999-03-26,1054.95,1057.8,1033,1041.25,22540158,705.2
1999-03-30,1036,1054.65,1028.45,1054.6,35050708,949.24
1999-03-31,1076.95,1090.4,1073.65,1078.05,29690593,977.24
1999-04-01,1082.55,1084.05,1062.45,1063.45,21152167,684.74
1999-04-05,1030.65,1036.45,1008.35,1011.4,19413406,664.97
1999-04-06,999.8,1025.95,993,1024.2,24926385,840.65
1999-04-07,1027.35,1043.4,1027,1031.05,23963992,837.17
1999-04-08,1033,1036.95,1015.3,1020.35,14698817,468.68
1999-04-09,1021.55,1022.15,989.75,993.4,17734072,688.36
1999-04-12,984.55,999.65,972.7,998.2,13243040,483.05
1999-04-13,991.05,1006.15,989.9,994.25,17907082,526.31
1999-04-15,968.4,980.65,964.35,968.6,13792167,431.81
1999-04-16,970.95,1044.85,965.15,1044.45,23364336,691.46
1999-04-17,1065.5,1069.55,961.4,966.95,38235071,1123.14
1999-04-19,961.3,1000.6,955.75,993.9,21631480,619.54
1999-04-20,995.65,1003.7,983.7,995.4,22584253,590.98
1999-04-21,997.35,1003.4,990.95,996.65,16536243,533.23
1999-04-22,999.55,1012,971.9,981.65,20915374,606.47
1999-04-23,987.05,994.3,968.15,982,21265714,667.33
1999-04-26,945.9,955.5,931.3,931.35,24328639,653.2
1999-04-28,928.85,944.45,916,943.5,18546054,512.86
1999-04-29,950.25,966.6,948.4,966.6,38928257,794.57
1999-04-30,970.9,980.75,969.6,978.2,26830845,633.65
1999-05-03,979.8,986.4,968.25,970.75,23766140,565.66
1999-05-04,971.9,1008.35,971.8,1008.35,27442244,702.42
1999-05-05,1014.65,1034.55,1004.9,1019.55,41621435,1174.63
1999-05-06,1024.95,1048.05,1023.95,1046.95,38421163,1265.39
1999-05-07,1065.4,1080.7,1059.05,1062.9,44518731,1315.68
1999-05-10,1070.75,1094.2,1070.35,1094.2,39313449,1168.35
1999-05-11,1102.2,1121.95,1100.5,1116,45785519,1215.12
1999-05-12,1135.45,1142.1,1086.7,1110.9,60732425,1547.93
1999-05-13,1131.95,1149.6,1130.85,1148.1,55932129,1494.32
1999-05-14,1157.6,1173.55,1144.9,1165.35,72328068,1984.24
1999-05-17,1164.45,1171.1,1120.7,1151.9,71281125,1784.17
1999-05-18,1155.75,1176.3,1153.45,1160.15,59038618,1543.76
1999-05-19,1169.6,1189.2,1161.6,1180.25,76331970,1667.64
1999-05-20,1181,1201.3,1166.9,1166.9,63583657,1410.39
1999-05-21,1176.95,1177,1139.1,1145.85,51665078,1578.11
1999-05-24,1147.4,1154.5,1132.5,1151.6,39332382,907.11
1999-05-25,1148.05,1164.2,1147.4,1160.2,50694878,1137.73
1999-05-26,1165.15,1170.1,1122.6,1135.5,49532545,1230.17
1999-05-27,1132.85,1147.95,1091.45,1091.45,43734545,1097.31
1999-05-28,1088,1098.25,1049.95,1081.5,53625553,1311.04
1999-05-31,1098,1132.8,1097.85,1132.3,45142046,1110.6
1999-06-01,1125.55,1139.8,1113,1123.8,52296744,1223.63
1999-06-02,1120.65,1127.65,1107.2,1125.15,37659523,927.53
1999-06-03,1129.9,1141.05,1127.3,1136.65,48739231,1039.78
1999-06-04,1150.05,1162,1149.1,1155.05,55682784,1342.29
1999-06-07,1159.55,1164.15,1150.2,1156.65,39201548,950.03
1999-06-08,1145.9,1178.95,1138.05,1178.95,49665952,1210.96
1999-06-09,1180,1192.05,1159.25,1163.2,50769204,1146.74
1999-06-10,1163.7,1175.95,1159.6,1162.6,46935354,990.57
1999-06-11,1161.8,1162.95,1140.25,1141.9,45659031,1002.76
1999-06-14,1140.75,1140.75,1099.85,1126.9,37231705,845.12
1999-06-15,1127.4,1143.3,1113.3,1120.5,48334919,1105.79
1999-06-16,1120.35,1152.35,1109.7,1148.15,61559276,1419.12
1999-06-17,1148.95,1181.9,1148.95,1176.35,55860460,1387.45
1999-06-18,1177.15,1189.2,1172.2,1175.15,48306184,1074.44
1999-06-21,1175.3,1203.35,1175.3,1202.3,43395719,980.79
1999-06-22,1202.95,1219.45,1201.2,1214.3,47528879,1246.31
1999-06-23,1215.95,1228.55,1188.65,1193.15,51125370,1460.78
1999-06-24,1192.55,1193.1,1171.3,1181.3,42199588,1096.21
1999-06-25,1181.6,1197,1174.2,1177,44870959,1105.81
1999-06-28,1177.05,1194.9,1177.05,1192.2,31130006,746.51
1999-06-29,1192.2,1198.7,1185.3,1191.3,36787438,916.26
1999-06-30,1191.45,1193.9,1179.65,1187.7,31863604,760.84
1999-07-01,1187.85,1197,1179.3,1183.2,36948339,939.15
1999-07-02,1183.65,1204.15,1183.65,1197.85,51739331,1221.34
1999-07-05,1197.95,1232.4,1197.95,1230.25,55952520,1455.57
1999-07-06,1230.3,1246.4,1230.3,1241.25,46084967,1179.48
1999-07-07,1241.65,1255.75,1238.15,1243.7,59196355,1607.53
1999-07-08,1243.9,1251.15,1238.4,1244.05,56923181,1495.59
1999-07-09,1244.4,1260.7,1244.4,1254,65222034,1714.82
1999-07-12,1254.1,1318.05,1254.1,1315.35,66689438,1963.76
1999-07-13,1315.75,1338.15,1315.75,1321.45,69956411,1866.99
1999-07-14,1322.9,1341.1,1306.2,1335.15,62491537,1624.72
1999-07-15,1335.55,1367.95,1310.45,1317.7,71343991,2008.33
1999-07-16,1318.3,1331.75,1312.3,1324.25,47853260,1346.08
1999-07-19,1325.35,1357.85,1325.35,1349.6,47690607,1430.62
1999-07-20,1349.6,1350.35,1310.85,1314.7,50203194,1530.66
1999-07-21,1314.8,1346.65,1302.8,1340.15,40166722,1407.49
1999-07-22,1339.05,1358.25,1337.55,1349.2,43138275,1549.44
1999-07-23,1350,1367.3,1339.6,1342.95,38453827,1289.93
1999-07-26,1342.6,1342.6,1314.8,1326.15,30647841,1014.52
1999-07-27,1325.4,1327,1304.4,1309.85,40019741,1246.24
1999-07-28,1309.75,1337,1309.75,1320.1,40245151,1306.98
1999-07-29,1320.75,1329.75,1312.55,1325.7,46817455,1479.89
1999-07-30,1325.55,1325.55,1302.5,1310.15,34290200,1005.93
1999-08-02,1309.85,1310.8,1282.85,1289.6,25884347,847.15
1999-08-03,1289.2,1290.8,1277.85,1285.05,39013261,1190.1
1999-08-04,1285.9,1329.3,1285.9,1326.4,43239315,1307.71
1999-08-05,1326.75,1345.85,1317.5,1323.3,33019385,1113.72
1999-08-06,1323.15,1326,1315.15,1316.8,30085971,971.51
1999-08-09,1316.9,1332.9,1312.8,1327.75,37619856,1158.69
1999-08-10,1328.15,1328.4,1305.85,1309.75,33652918,1136.95
1999-08-11,1308.75,1328.2,1295.2,1315.3,34507359,1176.52
1999-08-12,1315.9,1321.55,1308.05,1309.5,27260405,962.44
1999-08-13,1309.7,1317.1,1290.3,1291.85,26029321,829.86
1999-08-16,1292.35,1314.15,1292.35,1309.9,34650361,936.84
1999-08-17,1310.3,1327.9,1310.3,1322.7,34956222,1097.96
1999-08-18,1326,1371.9,1326,1363.35,46823761,1444.92
1999-08-19,1363.5,1375.45,1341.55,1345,43346181,1288.14
1999-08-20,1345.6,1350.3,1332.4,1347.3,28902521,955.67
1999-08-23,1347.75,1375.95,1347.75,1369.7,46431149,1252.07
1999-08-24,1370.05,1385.6,1369.9,1382.65,45408456,1331.07
1999-08-25,1383.45,1414,1341.35,1371.65,50299041,1399.1
1999-08-26,1371.9,1408.15,1371.9,1402.5,38217896,1280.06
1999-08-27,1402.6,1425.2,1402.6,1417.5,36606510,1264.05
1999-08-30,1417.8,1435.5,1417.8,1422.6,46989716,1407.53
1999-08-31,1422.65,1424.05,1409.55,1412,38972160,1153.01
1999-09-01,1412.05,1430.8,1397.7,1410.7,43993413,1396.77
1999-09-02,1410,1410,1372.5,1375.85,32966516,1017.32
1999-09-03,1375.7,1384.25,1370.95,1374.95,31511260,1015.37
1999-09-06,1375.45,1392.05,1372.5,1390.2,30638177,962.64
1999-09-07,1391.2,1403.75,1378.95,1383.25,40411200,1205.32
1999-09-08,1385.55,1413.45,1385.55,1399.5,43965745,1387.43
1999-09-09,1400.15,1402.25,1388.65,1396.9,41088137,1225.48
1999-09-10,1397.15,1398.6,1388.85,1391.1,40904408,1071.07
1999-09-14,1391.9,1397.45,1366.25,1370.55,43755495,1460.52
1999-09-15,1371,1392.35,1371,1374.7,35088892,1247.14
1999-09-16,1374.45,1375.35,1347.3,1351.2,31300438,982.12
1999-09-17,1350.35,1364.05,1329.7,1359.7,34644812,1316.43
1999-09-20,1359.8,1379.05,1356.3,1357.85,30797034,1131.31
1999-09-21,1358.45,1367.75,1348.6,1350.6,36609865,1386.43
1999-09-22,1350.7,1400,1350.7,1386.45,34759245,1590.61
1999-09-23,1387.95,1403.55,1387.45,1398,40007163,1765.16
1999-09-24,1397.45,1427.75,1396.75,1412.25,53623795,1738.43
1999-09-27,1413.8,1427.15,1387.05,1389.5,46403334,1898.68
1999-09-28,1389.25,1389.45,1363.45,1379.15,55042402,1774.81
1999-09-29,1380.7,1429.05,1380.3,1415.3,58492479,2001.35
1999-09-30,1415.55,1432.55,1409.55,1413.1,57209189,1898.11
1999-10-01,1414.65,1419.1,1389.05,1403.2,49444898,1817.82
1999-10-04,1403.45,1406.35,1367.85,1372.3,39013018,1204.15
1999-10-05,1372.4,1384.35,1358.95,1378.15,46223533,1776.48
1999-10-06,1377.65,1419.75,1377.15,1392.7,57096325,1820.82
1999-10-07,1394.35,1475.45,1394.35,1469.75,62423583,2457.1
1999-10-08,1470,1502.65,1462.75,1479.25,55103382,2332.11
1999-10-11,1480.8,1504.55,1479.1,1484,50443446,2015.26
1999-10-12,1484.4,1493.15,1472.35,1483.85,55862923,2185.08
1999-10-13,1485.45,1510.5,1466,1496.3,61674546,2635.79
1999-10-14,1497.3,1522.85,1496.65,1505.2,40798761,1882.04
1999-10-15,1505.7,1512,1448.95,1454.55,33570666,1505.78
1999-10-18,1454.9,1461.45,1426.15,1444.05,48449171,2014.43
1999-10-20,1446.2,1498.7,1446.2,1477.65,56371669,2231.16
1999-10-21,1478,1496.45,1448.35,1453.35,57106864,2018.83
1999-10-22,1452.6,1452.6,1421.4,1430.25,47318625,1743.34
1999-10-23,1430.75,1451.85,1429.1,1449.8,13421359,414.05
1999-10-25,1449.85,1457.2,1410.85,1426.2,50227435,1744.55
1999-10-26,1426.6,1431.5,1410.95,1414.35,43549612,1830.62
1999-10-27,1419.1,1440.7,1400.75,1411.4,46640392,1732.5
1999-10-28,1411.2,1411.45,1361.05,1367.7,38435832,1511.24
1999-10-29,1367.9,1370.8,1296.7,1325.45,54898848,2077.62
1999-11-01,1325.9,1332.7,1260.8,1270,42509452,1495.38
1999-11-02,1269.3,1335.6,1239.8,1332.2,49344614,1674.17
1999-11-03,1332.7,1353.55,1303.25,1326.4,51551841,1914.47
1999-11-04,1326.85,1339.75,1313.6,1336.8,36095298,1733.76
1999-11-05,1336.75,1369.65,1336.55,1364.55,42069165,1924.03
1999-11-07,1364.7,1382.25,1364.7,1369.6,14703133,616.51
1999-11-09,1370.5,1374.8,1345.25,1371.2,36465784,1677.06
1999-11-10,1371.6,1392.55,1371.6,1389.1,28087976,1462.51
1999-11-11,1389.2,1402.7,1382.3,1389.6,36513793,2019.11
1999-11-12,1389.25,1389.4,1368.85,1373.55,24594677,1345.09
1999-11-15,1372.75,1381.1,1358.15,1362.7,21003729,1020.13
1999-11-16,1362.3,1362.3,1351.4,1357.75,24934776,1103.24
1999-11-17,1367.65,1381.5,1352.25,1352.25,28939420,1289.97
1999-11-18,1353.4,1366.25,1342.25,1364.25,24289422,1283.65
1999-11-19,1365.25,1381.05,1360.05,1361.85,25393385,1138.13
1999-11-22,1362.4,1378.1,1358.2,1375.25,30071822,1383.15
1999-11-24,1376.5,1404.05,1376.5,1394.95,41974204,2161.16
1999-11-25,1395.85,1417.65,1395.85,1408.65,36846097,2016.13
1999-11-26,1409.35,1418.15,1395.5,1399.6,34638373,1863.91
1999-11-29,1399.8,1401.25,1382.2,1384.65,29331668,1677.42
1999-11-30,1384.9,1386.75,1370.55,1376.15,31627112,1716.86
1999-12-01,1375.05,1401.1,1374.7,1388.75,30994153,2188.39
1999-12-02,1388.2,1420.7,1387.2,1408.85,35590582,2027.88
1999-12-03,1409.05,1436.65,1409.05,1418,41864176,1981.06
1999-12-06,1418.3,1445.6,1418.3,1442.85,36327200,1875.52
1999-12-07,1443.2,1455.4,1439.65,1445.15,40659301,2020.66
1999-12-08,1451.1,1486.15,1420.95,1438.65,55489809,2424
1999-12-09,1437.1,1451.5,1428.05,1447.55,28324031,1655.32
1999-12-10,1448.05,1462.6,1437,1439.7,30857013,1490.87
1999-12-13,1440.2,1444.95,1421.85,1427.65,25627987,1561.08
1999-12-14,1427.9,1431.25,1391.1,1398.25,36426032,1780.75
1999-12-15,1396.6,1410.8,1376.75,1401.4,27406330,1419.24
1999-12-16,1404.05,1428.5,1402.75,1419.7,23552094,1621.01
1999-12-17,1420.1,1439.25,1414.15,1419.3,29845835,1539.24
1999-12-20,1419.45,1435.55,1418.75,1422.45,31078939,1300.86
1999-12-21,1422.6,1437.6,1413.85,1421.7,30195486,1374.84
1999-12-22,1429.15,1486.9,1429.15,1481.7,44342451,1533.24
1999-12-23,1481.6,1510.85,1481.6,1488.35,17185124,762.07
1999-12-24,1488.05,1489.9,1453.35,1459,25668024,1124.56
1999-12-27,1459.65,1460.5,1427.7,1432.1,21846872,1066.84
1999-12-28,1427.45,1451.35,1418.85,1442.2,28571075,1398.02
1999-12-29,1443.9,1483.4,1443.9,1476.35,19747988,1499.07
1999-12-30,1489.2,1504.95,1476.75,1480.45,14707482,911.02
2000-01-03,1482.15,1592.9,1482.15,1592.2,25358322,884.15
2000-01-04,1594.4,1641.95,1594.4,1638.7,38787872,1973.69
2000-01-05,1634.55,1635.5,1555.05,1595.8,62153431,3084.79
2000-01-06,1595.8,1639,1595.8,1617.6,51272875,2531.18
2000-01-07,1616.6,1628.25,1597.2,1613.3,54315945,1914.63
2000-01-10,1615.65,1662.1,1614.95,1632.95,45013949,2375.35
2000-01-11,1633.25,1639.9,1548.25,1572.5,49120254,2596.95
2000-01-12,1572.3,1631.55,1571.7,1624.8,38364961,1895
2000-01-13,1627.85,1671.15,1613.65,1621.4,44738447,2237.61
2000-01-14,1622.15,1627.4,1591.4,1622.75,43292009,1979.98
2000-01-17,1623.5,1668.45,1604.65,1611.6,42683260,2161.59
2000-01-18,1611.65,1615.15,1587.85,1606.7,37564199,1787.35
2000-01-19,1610.05,1644.45,1608.85,1634.85,42981295,2162.92
2000-01-20,1634.65,1644.4,1596.65,1601.1,42625471,2016.77
2000-01-21,1601.25,1626.5,1593.2,1620.6,39715905,2012.48
2000-01-24,1623.05,1645,1608.3,1613.6,34726595,1905.45
2000-01-25,1612.95,1613.65,1579.55,1586.4,36881758,1884.76
2000-01-27,1600.5,1633.55,1600.05,1603.9,38102878,1956.9
2000-01-28,1603.65,1610.9,1592.7,1599.1,46563431,2147.53
2000-01-31,1598.35,1598.35,1538.7,1546.2,36153239,1501.04
2000-02-01,1546.2,1554.15,1521.4,1549.5,37161352,1692.07
2000-02-02,1554.2,1605.9,1554.2,1588,39358471,1760.18
2000-02-03,1591.25,1616.7,1591.25,1597.9,40826374,1538.89
2000-02-04,1598.5,1621.35,1596.45,1599.75,30459542,1694.66
2000-02-07,1599.8,1645.9,1599.8,1636.6,34666978,2036.07
2000-02-08,1636.6,1676.1,1636.6,1662.75,40722843,1975.29
2000-02-09,1666.95,1731.65,1666.7,1689.65,41767017,2096
2000-02-10,1692.1,1713.7,1692.1,1711.2,30110126,1664.86
2000-02-11,1712.85,1771.65,1712.85,1756,33406798,1834.58
2000-02-14,1777.75,1795.45,1738.75,1744.5,31621011,1728.72
2000-02-15,1744.5,1744.5,1694.45,1702.55,39135619,2370.94
2000-02-16,1704.85,1742.8,1704.15,1711.1,31314383,1811.4
2000-02-17,1710.05,1753.1,1710.05,1742.1,28333952,1822.56
2000-02-18,1742.3,1764.15,1713.45,1717.8,24491796,1473.39
2000-02-21,1719.55,1767.8,1719.55,1753.5,26015488,1918.38
2000-02-22,1754.2,1781.05,1733.55,1739.05,33425078,2416.67
2000-02-23,1745.2,1818.15,1689.2,1696.4,27905642,2389.28
2000-02-24,1696.4,1751.6,1693.1,1732,23492408,1915.24
2000-02-25,1734.05,1757.05,1699.25,1710.45,19458640,1235.84
2000-02-28,1711.15,1726.65,1670.75,1722.55,27266318,1486.21
2000-02-29,1722.85,1783.3,1626.35,1654.8,49498835,3207
2000-03-01,1661.5,1727.9,1630,1712.7,37586272,1722.99
2000-03-02,1713.65,1773.85,1690.05,1696.55,42276125,1458.68
2000-03-03,1696.45,1719.15,1644.4,1656,29500370,1748.95
2000-03-06,1656,1721,1656,1688.5,32426509,1503.59
2000-03-07,1711.85,1730.85,1684.9,1702.75,36861204,1955.02
2000-03-08,1717.75,1765.25,1654.45,1666.35,30249973,2436.16
2000-03-09,1667.45,1692.25,1595.45,1646.25,27734646,2343.6
2000-03-10,1647.85,1680.45,1588.2,1602.75,23714154,1846.44
2000-03-13,1601.4,1645,1553.45,1560.7,32025029,2339.72
2000-03-14,1561.55,1571.3,1503.2,1567.05,37965722,2101.66
2000-03-15,1546.8,1630.95,1538.7,1620.1,28895834,1975.52
2000-03-16,1620.4,1621.2,1554.3,1562.2,33981961,1873.92
2000-03-21,1563.3,1585.25,1542.65,1556.6,30768798,2021.33
2000-03-22,1551.05,1604,1551.05,1589.6,26938367,1582.53
2000-03-23,1590.3,1629.2,1544.5,1553.4,21308741,1645.35
2000-03-24,1554.2,1579.4,1540.45,1569.55,15407574,1352.2
2000-03-27,1570.45,1593.3,1555.75,1562.95,19049762,1218.6
2000-03-28,1563.3,1575.85,1527.55,1568.6,28174402,1838.22
