Date,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
2016-10-24,648.71,652.25,640.0,648.6,4679.0014143,3027622.02572,647.065849663
2016-10-25,649.03,657.58,643.0,651.97,6106.91617897,3982507.66672,652.130723594
2016-10-26,651.97,677.0,651.69,675.11,6716.23146341,4466380.41083,665.012877409
2016-10-27,674.63,685.89,665.59,684.71,4545.43620804,3090089.92937,679.822527022
2016-10-28,684.68,687.23,677.05,685.91,3574.07546814,2446577.6396,684.534409363
2016-10-29,685.91,717.99,684.89,711.13,4034.88400838,2839203.57103,703.664235487
2016-10-30,711.1,711.78,691.49,697.23,3752.5253719,2630802.80167,701.07528689
2016-10-31,697.1,706.97,683.6,697.01,4655.89251212,3246833.12744,697.359983933
2016-11-01,697.04,737.0,695.38,726.6,6570.01885443,4746887.11799,722.507381359
2016-11-02,726.6,742.0,717.32,742.0,4320.53171915,3133467.19096,725.250361447
2016-11-03,742.0,745.19,670.32,685.22,12102.2427314,8620853.87538,712.335231303
2016-11-04,684.84,707.67,681.0,702.7,5345.6792147,3725359.64834,696.891732317
2016-11-05,702.95,707.34,694.71,703.46,1918.31151101,1346262.96493,701.795801778
2016-11-06,703.33,714.36,697.92,709.93,2292.8635227,1620784.56078,706.882265226
2016-11-07,709.92,709.92,698.26,702.86,3020.87240328,2123754.47944,703.026873011
2016-11-08,702.86,712.92,701.02,709.31,5526.47459343,3905868.36335,706.755870731
2016-11-09,708.17,740.86,705.45,721.5,9726.2512339,7081641.53409,728.095682889
2016-11-10,721.5,722.0,707.0,714.47,4996.45256408,3570538.74383,714.614758778
2016-11-11,714.48,720.94,712.24,716.39,3328.33076179,2382869.95989,715.935443449
2016-11-12,716.39,716.39,701.0,702.28,2811.55106984,1988237.3207,707.16742158
2016-11-13,701.17,702.89,683.23,700.38,6023.54902216,4174451.23596,693.021874746
2016-11-14,700.38,705.89,697.14,703.82,7566.58050969,5302237.1858,700.744170898
2016-11-15,704.98,716.54,703.05,711.06,5668.93994884,4030616.40085,711.000017151
2016-11-16,711.07,742.87,708.44,739.71,11585.0454182,8443845.51549,728.857351067
2016-11-17,739.71,749.98,732.22,735.24,6681.43151549,4971520.49486,744.080139614
2016-11-18,736.0,752.95,731.31,748.98,4271.04146281,3180459.44114,744.656653144
2016-11-19,748.98,755.07,742.63,750.75,1965.43652251,1470296.8123,748.076468237
2016-11-20,750.09,753.82,714.0,727.09,5525.9596111,4046316.48223,732.237795242
2016-11-21,727.09,739.2,727.03,736.76,4017.57762466,2948982.13323,734.019951508
2016-11-22,736.92,750.0,730.27,749.22,5034.70408511,3735123.75232,741.875528169
2016-11-23,749.13,749.98,729.92,740.18,4462.77871527,3298351.60887,739.080250066
2016-11-24,740.18,741.15,729.0,735.63,4039.81535353,2967466.38606,734.554955207
2016-11-25,735.63,737.07,728.0,737.07,3356.08903132,2459029.19825,732.706783195
2016-11-26,736.96,737.56,722.3,729.91,2314.57662144,1685262.29658,728.108234122
2016-11-27,729.91,732.0,722.44,727.32,3447.86947559,2508288.04846,727.489270176
2016-11-28,727.32,732.44,724.1,729.54,4741.11519229,3457223.00356,729.200380784
2016-11-29,730.99,733.29,721.0,730.76,5406.90035323,3944721.68364,729.571737213
2016-11-30,730.72,744.49,727.0,742.06,6249.618523,4608044.87977,737.332184806
2016-12-01,742.06,754.98,740.18,751.54,6124.50185948,4590130.14859,749.469957542
2016-12-02,751.55,778.07,750.77,769.99,8098.57532493,6209209.26243,766.703897081
2016-12-03,770.91,770.99,752.41,760.75,2772.66124771,2114389.5578,762.584884664
2016-12-04,762.97,762.97,752.41,762.0,3215.68481818,2440424.84327,758.912947397
2016-12-05,762.0,762.09,743.0,750.24,5567.77285717,4175776.96781,749.990539293
2016-12-06,749.51,759.9,747.99,758.98,6763.73852485,5108421.85896,755.266017482
2016-12-07,758.97,769.61,751.78,763.99,4809.70777587,3665122.07755,762.025937613
2016-12-08,764.05,772.01,762.29,766.84,4892.93925488,3758555.43185,768.159021819
2016-12-09,766.84,773.99,766.29,769.57,2868.41656863,2209620.28785,770.327543081
2016-12-10,769.57,774.12,768.11,772.28,2200.70812765,1700155.01524,772.549069039
2016-12-11,772.28,772.28,764.01,768.97,1421.13041748,1090977.42464,767.682832778
2016-12-12,768.97,779.0,768.96,776.9,2805.19133166,2174538.22774,775.183568834
2016-12-13,777.0,793.27,765.1,775.35,4918.81400706,3828369.08114,778.311413208
2016-12-14,775.75,781.0,770.74,777.09,2333.38039481,1812395.33523,776.725192028
2016-12-15,777.03,779.08,771.0,775.89,3039.82232695,2360816.75255,776.629848271
2016-12-16,776.3,782.46,771.24,781.32,3475.77113231,2706428.28212,778.655492291
2016-12-17,781.32,790.88,780.36,788.52,2389.76188083,1878367.31148,786.006056314
2016-12-18,788.3,790.99,780.0,788.67,2519.24374939,1983165.36571,787.206623493
2016-12-19,788.34,794.39,787.01,791.0,3917.87027522,3100648.86355,791.411824725
2016-12-20,791.03,803.0,787.1,798.65,4118.69350463,3267705.40129,793.383969362
2016-12-21,798.83,834.97,796.82,832.75,9391.36496102,7667888.81082,816.482890682
2016-12-22,832.02,875.0,827.29,859.96,12070.3532609,10331509.7292,855.940957641
2016-12-23,858.94,920.0,858.93,914.0,16526.6287967,14837057.9635,897.766758482
2016-12-24,914.48,918.5,878.89,892.61,6026.45470401,5425021.87972,900.20122048
2016-12-25,892.61,894.97,859.0,890.67,4658.23642176,4071449.1611,874.032314479
2016-12-26,890.65,905.18,888.0,897.1,3467.54622755,3117208.41804,898.966650617
2016-12-27,897.82,936.42,891.0,930.34,7225.77311731,6665199.06831,922.420197826
2016-12-28,930.34,976.48,929.49,976.47,12285.1113117,11744311.237,955.979228759
2016-12-29,976.48,980.74,950.0,969.58,7858.45685371,7599251.05186,967.015686836
2016-12-30,969.99,970.0,931.0,959.54,10755.0364943,10228764.2361,951.067366583
2016-12-31,959.54,966.37,944.11,966.3,4162.92129897,3978648.14783,955.734654128
2017-01-01,966.34,1005.0,960.53,997.75,6850.59330859,6764742.05545,987.468055791
2017-01-02,997.75,1032.0,990.01,1012.54,8167.38103018,8273576.98525,1013.00244897
2017-01-03,1011.44,1039.0,999.99,1035.24,9089.65802529,9276500.30587,1020.55547965
2017-01-04,1035.51,1139.89,1028.56,1114.92,21562.456972,23469644.9606,1088.44947453
2017-01-05,1114.38,1136.72,885.41,1004.74,36018.8611199,36211399.5269,1005.34548848
2017-01-06,1004.73,1026.99,871.0,893.89,27916.7030989,25523261.2784,914.264882497
2017-01-07,894.02,907.05,812.28,906.2,20401.113591,17624310.0238,863.889608041
2017-01-08,906.2,941.81,881.3,909.75,8937.49270783,8168170.34818,913.921903514
2017-01-09,909.8,912.87,875.0,896.23,8716.18294096,7780059.0628,892.599331094
2017-01-10,896.09,912.47,889.41,905.05,8535.5216881,7704271.19995,902.612808153
2017-01-11,905.24,918.4,755.0,778.62,35893.7683679,29459968.9011,820.754416173
2017-01-12,778.7,832.99,751.34,807.47,17400.1415546,13632251.4431,783.456352945
2017-01-13,807.51,831.4,775.0,825.86,11409.52033,9224729.89012,808.511630927
2017-01-14,825.98,837.76,810.0,818.27,6614.71899162,5470214.99177,826.976172185
2017-01-15,819.52,823.45,808.0,821.86,4231.46390349,3455365.8712,816.588762191
2017-01-16,821.86,835.0,818.09,831.81,6166.04397741,5107031.21218,828.250857583
2017-01-17,831.76,908.5,827.0,905.99,12264.1693846,10775497.8647,878.616197054
2017-01-18,905.95,915.99,851.74,887.7,11181.8988785,9830117.65379,879.109868604
2017-01-19,887.69,910.0,878.89,901.01,11094.6032976,9929647.20053,894.997949379
2017-01-20,902.23,902.43,880.0,895.8,6618.62776406,5915865.4867,893.820546734
2017-01-21,895.81,928.0,895.0,921.98,5865.63203056,5373391.08422,916.080493326
2017-01-22,921.98,937.74,886.76,923.76,7166.6654789,6569177.19246,916.62952761
2017-01-23,923.75,927.57,913.21,913.52,3514.74142946,3234454.30326,920.253841762
2017-01-24,913.15,923.0,881.48,885.47,9405.046565,8495975.45753,903.342200255
2017-01-25,885.47,904.01,884.5,893.43,5291.55474211,4725942.37301,893.110362328
2017-01-26,893.25,919.49,892.86,914.83,5164.8970199,4688102.25271,907.685522992
2017-01-27,914.95,924.88,908.01,918.02,4830.53516221,4433746.38119,917.85821494
2017-01-28,918.02,920.99,913.08,918.6,1175.86352983,1078884.52226,917.525286641
2017-01-29,918.6,919.99,910.45,912.01,1349.01480033,1234746.08175,915.294688724
2017-01-30,913.12,923.0,910.0,919.99,3121.18754443,2865063.7274,917.940266842
2017-01-31,919.99,970.0,917.5,963.99,9507.10183224,9024041.55024,949.189533202
2017-02-01,963.99,986.96,962.0,983.67,6954.39947163,6748543.96725,970.399240766
2017-02-02,983.79,1011.65,973.12,1009.17,8269.68053649,8222686.79034,994.317344432
2017-02-03,1009.15,1022.64,987.01,1016.99,10928.0242213,11029881.3044,1009.32072267
2017-02-04,1015.06,1044.23,1004.0,1033.18,5752.28733969,5884560.60284,1022.99489844
2017-02-05,1033.72,1034.6,1004.7,1011.07,4348.17045024,4417546.50579,1015.95522907
2017-02-06,1010.03,1031.94,1005.1,1023.99,5080.84835472,5188721.52258,1021.23132995
2017-02-07,1024.0,1056.25,1021.3,1052.48,5372.1326253,5605838.10668,1043.50329705
2017-02-08,1052.48,1070.0,1025.0,1050.4,9633.26465194,10072826.835,1045.62961768
2017-02-09,1051.73,1074.69,913.73,986.0,25150.070164,25064862.0643,996.612013441
2017-02-10,985.71,1010.68,950.0,996.08,10731.290069,10491584.3702,977.662918688
2017-02-11,995.49,1020.0,987.62,1012.4,4472.51261675,4509154.72642,1008.19273478
2017-02-12,1011.01,1011.97,991.98,1000.73,2683.99735828,2690265.36983,1002.33532702
2017-02-13,1000.73,1007.89,975.1,1000.79,4547.26036851,4522130.77969,994.473685959
2017-02-14,1000.74,1019.0,987.97,1008.88,6761.10806309,6806110.34205,1006.65605083
2017-02-15,1008.88,1013.8,1000.97,1011.53,3095.66000003,3123812.21502,1009.0940914
2017-02-16,1011.53,1043.21,1010.75,1032.7,5996.10412989,6170238.8589,1029.0413117
2017-02-17,1032.91,1064.99,1031.98,1055.46,6085.02260605,6386285.1609,1049.50886371
2017-02-18,1055.75,1068.99,1046.14,1056.4,4474.94930623,4745831.61165,1060.53304448
2017-02-19,1056.4,1061.9,1039.07,1051.8,2270.8499116,2388775.4121,1051.93011652
2017-02-20,1051.8,1089.99,1044.39,1084.0,3664.37368596,3902660.35374,1065.0279388
2017-02-21,1084.0,1126.86,1077.0,1124.62,8395.47371599,9273663.17745,1104.60272894
2017-02-22,1124.83,1143.0,1098.16,1130.01,11673.0892657,13146726.039,1126.24222601
2017-02-23,1130.02,1193.92,1120.73,1188.11,11753.2385602,13558056.0275,1153.55916228
2017-02-24,1183.53,1220.0,1091.1,1180.14,19598.2310258,23023500.2032,1174.77440556
2017-02-25,1180.05,1184.73,1127.0,1152.2,6238.43763039,7226444.76956,1158.37413111
2017-02-26,1152.11,1184.97,1133.0,1179.05,3536.48621434,4127618.08321,1167.15231816
2017-02-27,1180.46,1197.99,1169.0,1194.64,4640.77358977,5511306.89707,1187.58366261
2017-02-28,1194.64,1209.99,1176.27,1191.21,7562.47409479,9017082.51467,1192.3455739
2017-03-01,1191.16,1231.0,1188.3,1226.39,6013.0658229,7276140.32797,1210.05499395
2017-03-02,1228.0,1283.25,1215.0,1257.6,7762.73243908,9679539.50556,1246.92427332
2017-03-03,1256.32,1298.0,1255.0,1285.33,7545.47720312,9615648.42026,1274.35921697
2017-03-04,1287.38,1289.55,1230.0,1260.0,4951.23210502,6237601.90255,1259.80801753
2017-03-05,1260.0,1275.0,1240.0,1273.0,3026.01739466,3809526.43553,1258.92416952
2017-03-06,1269.98,1285.0,1251.0,1278.49,4249.64793811,5420772.93281,1275.58165094
2017-03-07,1278.49,1281.62,1175.97,1233.05,14450.0379368,17887749.609,1237.90329736
2017-03-08,1233.86,1245.49,1145.5,1150.05,13399.4382092,15905595.4481,1187.03450099
2017-03-09,1149.34,1208.0,1135.01,1190.89,7654.73834924,9019820.31778,1178.3316302
2017-03-10,1190.99,1350.0,975.0,1116.97,33467.943558,38830456.2918,1160.22833087
2017-03-11,1111.55,1198.0,1106.51,1176.55,7346.7869927,8529224.30265,1160.94618112
2017-03-12,1176.58,1241.85,1170.9,1226.62,5793.90851583,7003314.4062,1208.73748473
2017-03-13,1226.42,1249.02,1215.43,1242.46,5637.36296266,6963555.13551,1235.25044984
2017-03-14,1242.46,1260.0,1226.5,1245.86,5745.49650884,7156458.54737,1245.57704219
2017-03-15,1245.82,1260.0,1238.32,1257.32,3930.50022526,4920843.35598,1251.96363668
2017-03-16,1258.75,1258.96,1130.0,1172.62,15246.5527602,18265147.5609,1197.98539697
2017-03-17,1172.0,1173.23,1063.0,1071.02,16704.5732203,18711161.7932,1120.12210946
2017-03-18,1068.16,1099.0,944.36,969.4,21292.6043085,21545879.4107,1011.89497999
2017-03-19,969.4,1063.7,969.4,1017.97,12201.8614116,12333561.0075,1010.79340205
2017-03-20,1012.88,1053.0,1010.01,1035.96,7497.91103414,7764665.80857,1035.57721254
2017-03-21,1036.23,1117.9,1034.92,1114.39,11125.4953951,12068049.7199,1084.72021167
2017-03-22,1114.39,1114.39,988.0,1037.56,14521.2563566,15061002.6279,1037.1693921
2017-03-23,1037.6,1054.4,1010.69,1029.65,5916.99539286,6134595.7528,1036.7754824
2017-03-24,1030.84,1032.0,920.0,929.06,16072.4170833,15697051.6813,976.645367026
2017-03-25,928.1,963.36,891.33,956.02,13507.4354209,12469646.9467,923.169095995
2017-03-26,956.02,997.0,937.52,960.0,9012.91765111,8743359.97321,970.092073584
2017-03-27,959.08,1043.0,952.95,1039.92,8687.08711524,8753826.09167,1007.68254946
2017-03-28,1039.09,1068.26,1014.9,1043.99,9115.51712488,9538479.5453,1046.40026612
2017-03-29,1042.83,1059.43,1008.16,1035.96,9379.71932021,9675900.39778,1031.57675272
2017-03-30,1037.29,1050.17,1017.14,1033.7,8645.37787081,8919386.17864,1031.69419682
2017-03-31,1033.79,1081.0,1031.43,1070.31,12058.7880946,12711331.6219,1054.11352469
2017-04-01,1071.34,1097.0,1061.64,1083.94,5209.12836262,5617315.77457,1078.36002178
2017-04-02,1083.95,1100.0,1066.49,1078.01,7639.89621671,8274688.32292,1083.08910072
2017-04-03,1076.59,1152.0,1076.19,1144.77,11076.8627306,12487637.6295,1127.36231668
2017-04-04,1146.42,1162.93,1118.85,1143.0,7420.8662382,8471842.70357,1141.6244993
2017-04-05,1143.0,1145.0,1111.0,1134.58,5588.97640824,6299621.44774,1127.15119685
2017-04-06,1134.86,1201.37,1134.36,1190.85,9134.29559762,10690571.4343,1170.3772141
2017-04-07,1190.72,1202.0,1176.0,1190.66,5450.27271426,6486716.49642,1190.16365538
2017-04-08,1190.66,1197.3,1166.66,1184.03,2720.79822734,3224244.36142,1185.03618865
2017-04-09,1184.05,1216.87,1173.98,1206.2,4817.42424874,5764973.9073,1196.69217607
2017-04-10,1205.2,1219.71,1195.0,1209.25,3656.81631296,4416613.86693,1207.77569584
2017-04-11,1209.99,1229.0,1198.02,1218.99,3487.75310814,4229830.76308,1212.76668157
2017-04-12,1218.99,1224.57,1208.0,1212.17,3475.19462571,4224875.80271,1215.72350839
2017-04-13,1212.16,1219.45,1141.0,1172.91,7135.3029565,8410788.79182,1178.75706793
2017-04-14,1172.56,1193.0,1142.0,1170.34,8982.76789635,10475652.876,1166.19431749
2017-04-15,1169.53,1192.5,1165.0,1173.45,1804.4507968,2128067.8193,1179.34377766
2017-04-16,1171.0,1179.3,1150.0,1162.31,2663.99028304,3094769.46377,1161.70448649
2017-04-17,1162.31,1192.5,1161.0,1176.54,3568.82507477,4210491.80989,1179.79775463
2017-04-18,1176.59,1210.0,1175.95,1202.58,5514.18240451,6636782.79318,1203.5841955
2017-04-19,1202.59,1209.99,1190.0,1203.98,6046.51943656,7247878.76326,1198.6860936
2017-04-20,1203.98,1243.88,1201.66,1234.19,5972.93539154,7302307.33493,1222.56593387
2017-04-21,1234.93,1252.32,1231.65,1243.61,5023.0385204,6236859.58189,1241.65075712
2017-04-22,1243.6,1247.15,1199.0,1233.2,4173.28321472,5126960.21473,1228.51959739
2017-04-23,1231.85,1248.99,1223.42,1241.99,2604.72196524,3219987.14271,1236.21145968
2017-04-24,1242.0,1254.0,1234.0,1253.58,3048.68890003,3788507.31897,1242.66773134
2017-04-25,1253.57,1280.0,1251.07,1269.0,5249.77353318,6651231.26536,1266.95584549
2017-04-26,1271.4,1330.0,1265.0,1287.99,8707.63904245,11266221.1625,1293.83189951
2017-04-27,1287.92,1342.02,1285.0,1331.53,6669.98746832,8810060.90602,1320.85119318
2017-04-28,1331.0,1347.02,1299.0,1330.7,8234.2755437,10882526.4003,1321.61309669
2017-04-29,1333.93,1342.8,1316.0,1333.0,3927.45061482,5226089.44667,1330.65694752
2017-04-30,1336.77,1356.0,1315.68,1350.21,3536.1758111,4718587.8143,1334.37590956
2017-05-01,1348.88,1425.0,1341.22,1390.86,8604.41493207,11923132.2236,1385.69935525
2017-05-02,1390.86,1481.73,1388.0,1447.75,8920.68985793,12836209.7667,1438.92568525
2017-05-03,1447.75,1516.04,1431.02,1503.22,11077.5894872,16380266.8432,1478.6851293
2017-05-04,1503.25,1623.01,1444.94,1537.23,19548.5297367,30115422.5808,1540.5466798
2017-05-05,1537.36,1609.0,1495.0,1514.9,15603.6843662,24257672.4976,1554.6118422
2017-05-06,1515.39,1578.97,1505.0,1558.02,7901.1428401,12179087.2645,1541.43362688
2017-05-07,1554.04,1565.0,1525.0,1554.01,7667.78585113,11809645.3343,1540.16368788
2017-05-08,1554.38,1653.97,1554.38,1649.54,19262.3535263,30652223.0569,1591.30207091
2017-05-09,1649.55,1760.4,1616.05,1720.28,16807.7332323,28741490.6425,1710.01587456
2017-05-10,1720.26,1794.21,1682.0,1772.58,11265.3786383,19697560.663,1748.50409342
2017-05-11,1774.52,1892.0,1745.01,1828.45,14740.2193264,26997283.1085,1831.53876552
2017-05-12,1830.85,1832.0,1650.0,1691.51,17062.8446277,29856372.5419,1749.78868959
2017-05-13,1690.33,1785.82,1601.46,1776.89,10532.2345134,17797259.4555,1689.78951549
2017-05-14,1776.8,1815.0,1753.0,1784.0,4816.73208815,8585557.3932,1782.44445323
2017-05-15,1782.3,1784.0,1682.56,1705.48,13316.8021781,22951575.7929,1723.50504917
2017-05-16,1706.07,1750.0,1641.22,1700.01,16554.0885802,28255380.0189,1706.85204939
2017-05-17,1700.01,1840.42,1670.01,1782.99,17797.3185241,31598676.8747,1775.47403177
2017-05-18,1779.0,1881.8,1766.33,1878.99,11916.1233907,21766168.1252,1826.61486555
2017-05-19,1879.0,1969.99,1874.99,1958.0,14124.6183149,27218796.9176,1927.0465446
2017-05-20,1959.09,2021.0,1914.0,2013.99,12309.9474735,24248476.4862,1969.82777857
2017-05-21,2013.99,2063.11,1961.52,2017.55,6755.83436855,13647083.7418,2020.044157
2017-05-22,2017.55,2230.34,2001.0,2099.97,16338.5354063,34535101.5331,2113.72076347
2017-05-23,2088.76,2275.0,2088.45,2264.23,14138.9196683,31139771.5235,2202.41519536
2017-05-24,2265.9,2481.75,2264.64,2420.29,22144.5982011,52782234.6848,2383.52641152
2017-05-25,2420.29,2760.1,2221.0,2292.53,32964.7614259,83028907.0488,2518.71706202
2017-05-26,2277.01,2599.12,2060.0,2279.82,28326.8220144,66466402.5824,2346.41226427
2017-05-27,2280.7,2339.94,1850.0,2042.0,26216.2751269,54113571.7812,2064.12129562
2017-05-28,2042.89,2313.96,2041.48,2178.81,15375.2181261,33655092.7193,2188.91806564
2017-05-29,2172.54,2350.0,2110.0,2292.1,12129.2780859,27376000.7138,2257.01814403
2017-05-30,2290.18,2339.08,2160.0,2203.51,13888.850973,31434633.5759,2263.29979615
2017-05-31,2201.7,2334.0,2154.28,2298.01,16279.2924315,36862481.1261,2264.37858286
2017-06-01,2298.01,2456.39,2296.81,2413.63,18401.6636012,43990417.8713,2390.56744132
2017-06-02,2413.58,2489.0,2370.03,2488.94,12428.7005943,30186115.4552,2428.74266913
2017-06-03,2488.94,2584.34,2445.0,2540.94,10810.5846892,27295110.6448,2524.85054503
2017-06-04,2538.1,2569.0,2460.0,2530.27,8828.62494281,22263365.0539,2521.72509288
2017-06-05,2530.27,2699.35,2525.28,2698.0,12221.444806,31919212.3172,2611.73804111
2017-06-06,2698.0,2933.0,2689.4,2880.74,26695.6708176,75249106.7769,2818.77564685
2017-06-07,2875.71,2893.28,2612.5,2683.03,16967.0435357,47205426.4401,2782.18337453
2017-06-08,2680.24,2815.0,2613.13,2806.0,13251.4054491,36430027.3017,2749.14441654
2017-06-09,2805.46,2868.23,2780.43,2822.32,8036.31356941,22701156.2423,2824.82210858
2017-06-10,2818.0,2912.98,2800.0,2899.99,9593.36119146,27434766.1166,2859.76578689
2017-06-11,2899.01,2967.46,2861.53,2954.22,6830.60683981,19889995.6813,2911.89291783
2017-06-12,2954.23,2980.0,2480.03,2667.06,31534.9460555,85799286.223,2720.76844755
2017-06-13,2656.97,2783.62,2638.62,2703.02,16275.8344125,44217458.2013,2716.75522622
2017-06-14,2705.99,2801.0,2320.0,2450.0,29478.8202839,76114991.857,2582.02299562
2017-06-15,2451.42,2516.2,2120.0,2424.91,36751.0913082,84952914.5602,2311.57529032
2017-06-16,2424.96,2540.0,2307.66,2484.68,13802.3932998,33831741.3431,2451.15036271
2017-06-17,2484.68,2674.4,2420.53,2630.0,11142.9851856,28569796.4066,2563.92662566
2017-06-18,2630.06,2665.0,2460.62,2516.98,9424.23118056,24023680.6646,2549.13957482
2017-06-19,2516.98,2598.0,2480.96,2598.0,10570.672525,27011860.5064,2555.35874775
2017-06-20,2598.0,2783.0,2581.0,2740.0,15891.6994882,42538164.7421,2676.75365834
2017-06-21,2734.03,2789.0,2611.0,2657.04,15676.3235263,42304860.3098,2698.64679936
2017-06-22,2658.67,2740.0,2594.61,2713.48,10792.7876464,28955845.8582,2682.88849988
2017-06-23,2713.48,2745.0,2657.46,2685.05,8232.48064925,22348019.565,2714.61549892
2017-06-24,2685.05,2724.96,2512.13,2557.66,13342.8178558,34944802.7273,2618.9972092
2017-06-25,2557.66,2635.72,2432.0,2502.03,10339.5743741,26249953.8896,2538.78476422
2017-06-26,2502.26,2550.03,2315.01,2421.22,22094.2115107,54096000.6527,2448.42413256
2017-06-27,2421.21,2565.0,2291.0,2565.0,19129.5965076,45774590.046,2392.86751437
2017-06-28,2565.0,2593.0,2468.01,2559.9,12274.5453035,31106035.7674,2534.19047291
2017-06-29,2550.99,2594.78,2500.31,2541.59,8125.37763725,20771078.3353,2556.32159668
2017-06-30,2538.41,2564.58,2451.0,2465.49,8715.71676156,21948643.0308,2518.28319245
2017-07-01,2465.48,2517.11,2390.0,2412.41,8885.89349655,21750491.237,2447.75511269
2017-07-02,2421.3,2528.72,2374.34,2504.37,8744.53441127,21386273.6839,2445.67322605
2017-07-03,2504.81,2595.0,2472.68,2550.47,11520.707308,29213705.7379,2535.75626538
2017-07-04,2540.07,2639.47,2540.07,2596.12,9662.75941445,25107482.8802,2598.37607492
2017-07-05,2594.52,2623.0,2530.1,2602.9,10882.8390107,27950344.701,2568.29533851
2017-07-06,2598.37,2614.0,2522.0,2600.39,8333.98094907,21529601.7109,2583.35144302
2017-07-07,2599.01,2605.0,2475.0,2501.46,9430.6154578,23870564.3605,2531.17778658
2017-07-08,2501.46,2555.0,2462.0,2550.07,5405.89088691,13584489.5168,2512.90486637
2017-07-09,2550.13,2564.65,2500.5,2502.28,4483.14413363,11362427.9698,2534.47750755
2017-07-10,2504.0,2527.88,2261.85,2323.45,17296.3404527,41650843.7716,2408.07261429
2017-07-11,2326.12,2399.0,2242.62,2305.98,17580.9616353,41145883.9417,2340.36594785
2017-07-12,2301.55,2408.84,2239.54,2388.0,12883.5549381,30256255.5717,2348.43998548
2017-07-13,2383.97,2425.16,2312.93,2339.99,8429.85040306,19957908.676,2367.52821482
2017-07-14,2340.0,2357.84,2140.0,2213.37,12659.0170436,28326253.1148,2237.63448752
2017-07-15,2209.44,2219.99,1967.65,1970.51,19886.6795232,40927009.3695,2058.01120905
2017-07-16,1970.51,2044.44,1830.0,1917.63,25562.7056446,49010482.2342,1917.26505463
2017-07-17,1917.72,2229.97,1910.57,2226.0,26448.5014025,55057438.3526,2081.68461096
2017-07-18,2226.0,2392.0,2164.0,2303.71,25204.4896025,57683997.0658,2288.63976123
2017-07-19,2308.82,2402.5,2223.0,2265.21,17009.8834959,39248446.8642,2307.3906928
2017-07-20,2265.51,2938.0,2265.51,2875.03,30989.8911253,80388738.2266,2594.03099874
2017-07-21,2880.0,2887.45,2611.39,2670.0,20724.1605034,56456355.3376,2724.1805683
2017-07-22,2667.01,2882.0,2644.59,2832.71,12819.631348,35805144.4115,2792.99329594
2017-07-23,2824.82,2855.0,2640.0,2749.02,11001.9646007,30310788.7443,2755.03420021
2017-07-24,2756.8,2800.0,2701.0,2759.98,10001.9150661,27562701.0217,2755.74235929
2017-07-25,2759.95,2775.79,2450.0,2564.82,21326.5478389,55120720.8961,2584.60587774
2017-07-26,2564.74,2608.96,2400.0,2524.99,17713.6744658,44091449.2061,2489.11931238
2017-07-27,2524.99,2695.0,2509.63,2666.33,11826.4751995,30470923.8633,2576.50088884
2017-07-28,2666.33,2825.0,2655.82,2777.01,14069.5014921,38675840.6215,2748.91336008
2017-07-29,2777.01,2785.65,2631.78,2680.56,10782.2175368,29159800.9549,2704.4344872
2017-07-30,2681.6,2774.45,2569.69,2742.37,9678.16126067,25848893.0751,2670.84752764
2017-07-31,2745.76,2889.99,2680.01,2855.81,11114.3355422,30777296.2133,2769.15305431
2017-08-01,2855.81,2929.17,2615.0,2731.0,12525.0766911,34322796.5568,2740.32625933
2017-08-02,2732.0,2760.0,2650.0,2703.51,9486.62552563,25701106.0977,2709.19369888
2017-08-03,2703.51,2807.44,2698.83,2793.37,7963.69799924,21938303.9976,2754.78854166
2017-08-04,2793.34,2877.52,2765.91,2855.0,7635.8216719,21650087.6398,2835.33175211
2017-08-05,2851.01,3339.66,2848.32,3263.62,16996.2731009,53861926.0262,3169.04333711
2017-08-06,3263.51,3296.51,3146.1,3222.75,5998.73578852,19412655.9685,3236.12451905
2017-08-07,3216.78,3430.0,3186.0,3387.55,12046.117265,40225852.0019,3339.32097098
2017-08-08,3387.54,3490.0,3300.0,3412.41,15835.3702078,54054824.2542,3413.54976517
2017-08-09,3408.46,3423.1,3178.72,3342.99,14286.8441382,47356464.3976,3314.69035004
2017-08-10,3342.99,3448.0,3311.17,3413.03,9031.12128021,30658440.5086,3394.75459994
2017-08-11,3410.0,3705.0,3390.67,3645.06,11927.3733342,41888022.2556,3511.92346226
2017-08-12,3651.74,3934.0,3586.95,3855.1,12351.0746614,46799798.3995,3789.12764131
2017-08-13,3855.04,4190.0,3841.71,4053.87,15889.8297885,63672103.4491,4007.09789195
2017-08-14,4053.87,4329.43,3964.96,4306.23,14212.3042072,59836002.8147,4210.15494336
2017-08-15,4320.95,4400.0,3800.0,4155.67,25515.7180144,104651369.054,4101.44715486
2017-08-16,4154.99,4379.78,3926.06,4378.84,12923.6372805,54194325.8006,4193.42671294
2017-08-17,4361.99,4480.0,4167.21,4276.5,14573.1859291,63228604.1925,4338.69467529
2017-08-18,4260.47,4368.0,3964.96,4100.0,17516.9933608,73224029.243,4180.17109072
2017-08-19,4100.0,4188.0,3900.0,4099.55,15036.1840511,60604905.5767,4030.60413271
2017-08-20,4091.99,4125.95,4000.0,4058.68,6237.97289632,25289638.5965,4054.14371252
2017-08-21,4058.64,4080.0,3949.78,3987.52,9782.05659401,39203908.9572,4007.73687827
